(2.168404344971009e-18+0j)
(-0.08986792578836228+0.9976044033618123j)
(-0.13000000000000003+0j)
(-0.2001320742116377-0.9976044033618122j)
(-0.30848857801796115+0j)
(-0.20013207421163792+0.9976044033618127j)
(-0.13000000000000003+0j)
(-0.11151142198203898+0j)
(-0.13000000000000003+0j)
(-0.08986792578836231-0.9976044033618123j)
(2.168404344971009e-18+0j)
