0j
(-0.05+1j)
(-0.05-1j)
(-0.1+0j)
(-0.10000000000000003+0j)
(-0.10000000000000003+0j)
(-0.15+3j)
(-0.15-3j)
(-0.15000000000000002-1j)
(-0.15000000000000002+1j)
(-0.19999999999999998-4j)
(-0.19999999999999998+4j)
(-0.2+8j)
(-0.2-8j)
(-0.20000000000000007+0j)
(-0.25-9j)
(-0.25+9j)
(-0.25+3j)
(-0.25-3j)
(-0.25000000000000006+15j)
(-0.25000000000000006-15j)
(-0.3-24j)
(-0.3+0j)
(-0.3+24j)
(-0.30000000000000004+8j)
(-0.30000000000000004+16j)
(-0.30000000000000004-8j)
(-0.30000000000000004-16j)
(-0.35+25j)
(-0.35-25j)
(-0.35000000000000003+5j)
(-0.35000000000000003-5j)
(-0.3500000000000001+35j)
(-0.3500000000000001-15j)
(-0.3500000000000001+15j)
(-0.3500000000000001-35j)
(-0.4+0j)
(-0.4-24j)
(-0.4+24j)
(-0.4+12j)
(-0.4+36j)
(-0.4-36j)
(-0.4-12j)
(-0.40000000000000013+48j)
(-0.40000000000000013-48j)
(-0.44999999999999996-21j)
(-0.44999999999999996+21j)
(-0.45+7j)
(-0.45-63j)
(-0.45+63j)
(-0.45-7j)
(-0.4500000000000001+35j)
(-0.4500000000000001+49j)
(-0.4500000000000001-49j)
(-0.4500000000000001-35j)
(-0.5-64j)
(-0.5+32j)
(-0.5+64j)
(-0.5-32j)
(-0.5+16j)
(-0.5-16j)
(-0.5000000000000001+0j)
(-0.5000000000000001-48j)
(-0.5000000000000001-80j)
(-0.5000000000000001+80j)
(-0.5000000000000001+48j)
(-0.55+99j)
(-0.55-99j)
(-0.55+63j)
(-0.55+9j)
(-0.55-63j)
(-0.55+27j)
(-0.55-9j)
(-0.55-27j)
(-0.5500000000000002+45j)
(-0.5500000000000002-81j)
(-0.5500000000000002-45j)
(-0.5500000000000002+81j)
(-0.6+120j)
(-0.6-120j)
(-0.6+0j)
(-0.6000000000000001+40j)
(-0.6000000000000001+80j)
(-0.6000000000000001-20j)
(-0.6000000000000001+100j)
(-0.6000000000000001-40j)
(-0.6000000000000001+20j)
(-0.6000000000000001-100j)
(-0.6000000000000001+60j)
(-0.6000000000000001-60j)
(-0.6000000000000001-80j)
(-0.6499999999999999-121j)
(-0.6499999999999999+121j)
(-0.6499999999999999-143j)
(-0.6499999999999999+143j)
(-0.65+11j)
(-0.65-11j)
(-0.65-55j)
(-0.65+55j)
(-0.65+99j)
(-0.65-99j)
(-0.6500000000000001-77j)
(-0.6500000000000001+77j)
(-0.6500000000000002-33j)
(-0.6500000000000002+33j)
(-0.7-120j)
(-0.7+144j)
(-0.7+120j)
(-0.7-144j)
(-0.7000000000000001-168j)
(-0.7000000000000001-96j)
(-0.7000000000000001+96j)
(-0.7000000000000001-48j)
(-0.7000000000000001-24j)
(-0.7000000000000001+48j)
(-0.7000000000000001+168j)
(-0.7000000000000001+24j)
(-0.7000000000000002+0j)
(-0.7000000000000002-72j)
(-0.7000000000000002+72j)
(-0.75+39j)
(-0.75-143j)
(-0.75-117j)
(-0.75-91j)
(-0.75-169j)
(-0.75+91j)
(-0.75+143j)
(-0.75+169j)
(-0.75+117j)
(-0.75-39j)
(-0.7500000000000001-195j)
(-0.7500000000000001+195j)
(-0.7500000000000002+13j)
(-0.7500000000000002-13j)
(-0.7500000000000002-65j)
(-0.7500000000000002+65j)
(-0.7999999999999999+140j)
(-0.7999999999999999+112j)
(-0.7999999999999999-112j)
(-0.7999999999999999-140j)
(-0.8+168j)
(-0.8-56j)
(-0.8-84j)
(-0.8-224j)
(-0.8-196j)
(-0.8+28j)
(-0.8+224j)
(-0.8-168j)
(-0.8-28j)
(-0.8+84j)
(-0.8+56j)
(-0.8+196j)
(-0.8000000000000003+0j)
(-0.8500000000000001-15j)
(-0.8500000000000001-75j)
(-0.8500000000000001-165j)
(-0.8500000000000001+15j)
(-0.8500000000000001+105j)
