(-3.50094475380752e-16+1.5861933239738354e-15j)
(-0.05000237719400813+0.9165484889444993j)
(-0.05000237719401112-0.9165484889445017j)
(-0.10000000000000317+4.683753385137368e-15j)
(-0.10004851280682084+1.8335827984399566j)
(-0.10004851280682321-1.8335827984399724j)
(-0.15028018941309448-0.9173415818553715j)
(-0.1502801894131031+0.917341581855378j)
(-0.15074191912086723+2.7535751212095394j)
(-0.15074191912086918-2.7535751212095256j)
(-0.19874946608904578-2.958299355615747e-15j)
(-0.202266476168885-1.8394524376147916j)
(-0.20226647616888552+1.8394524376147914j)
(-0.20284646449617727-3.6894710568600444j)
(-0.20284646449618038+3.689471056860063j)
(-0.25376962760432076-0.9236488346498505j)
(-0.2537696276043262+0.9236488346498336j)
(-0.2597824912992842-2.7737136756878047j)
(-0.2597824912992918+2.7737136756878136j)
(-0.2661269694204718-4.6289313584605924j)
(-0.2661269694204743+4.628931358460629j)
(-0.26820741478484356+4.2637907287435006e-16j)
(-0.3046661933805339-5.781793224142317j)
(-0.30466619338053674+5.781793224142305j)
(-0.31664346977266494-1.8586311890579723j)
(-0.3166434697726704+1.8586311890579728j)
(-0.3287409271826672+1.0817237347104508e-14j)
(-0.3328357837153441-3.7170397961443418j)
(-0.33283578371534644+3.7170397961443142j)
(-0.34430320320254054+6.8206415422583815j)
(-0.34430320320254987-6.820641542258423j)
(-0.36556970319664456-4.849653267745065j)
(-0.36556970319664583+4.849653267745049j)
(-0.37091290183078124+0.9352790883736884j)
(-0.3709129018307956-0.9352790883736734j)
(-0.38183371705538455+8.872783048043392j)
(-0.38183371705539154-8.872783048043487j)
(-0.3938582662507467+5.911402615533257j)
(-0.3938582662507543-5.911402615533277j)
(-0.398398688269539-2.804914685577557j)
(-0.3983986882695466+2.804914685577548j)
(-0.4211235001277074-10.104236827249421j)
(-0.42112350012770855+10.104236827249434j)
(-0.4255606450820753+3.917339035960916j)
(-0.42556064508207747-3.917339035960925j)
(-0.4399804413586777+7.9277844676789j)
(-0.4399804413586822-7.927784467678892j)
(-0.444849669604478-5.001810762131485j)
(-0.44484966960448474+5.001810762131464j)
(-0.46024453620028044-1.894855657193772j)
(-0.4602445362002851+1.8948556571937778j)
(-0.46923317297667566+9.218256121481016j)
(-0.4692331729766773-9.218256121481042j)
(-0.48658063400304324+2.9837289941712766j)
(-0.4865806340030515-2.983728994171254j)
(-0.4924427484958213-0.047615668286818985j)
(-0.4924427484958234+0.04761566828680045j)
(-0.49676590357078876+6.986155390816615j)
(-0.4967659035707903-6.986155390816643j)
(-0.4967955683988449-4.091482328107463j)
(-0.49679556839884803+4.091482328107468j)
(-0.5200276611425515+8.32764444835651j)
(-0.5200276611425559-8.327644448356526j)
(-0.522498746704162+0.9672536618073214j)
(-0.5224987467042033-0.9672536618073387j)
(-0.5440118563428787-3.1626798080495964j)
(-0.5440118563428825+3.162679808049587j)
(-0.5456504384216119+2.033211919437941j)
(-0.5456504384216183-2.03321191943795j)
(-0.553067852907685+6.042117316167747j)
(-0.5530678529076877-6.042117316167737j)
(-0.5719301427237593+7.432920152451996j)
(-0.5719301427237599-7.432920152451941j)
(-0.5922088750244943-2.2350746041396103j)
(-0.5922088750245021+2.2350746041396072j)
(-0.5950042193477235+1.173688217174738j)
(-0.5950042193477292-1.1736882171747214j)
(-0.5950658184784271-3.164349996235798j)
(-0.5950658184784285+3.1643499962357904j)
(-0.6060137962026703-5.107072961335944j)
(-0.6060137962026751+5.107072961335952j)
(-0.6185727362188157-0.9876729168913952j)
(-0.6185727362188762+0.9876729168913873j)
(-0.6194636116749452-6.517828874506899j)
(-0.6194636116749478+6.517828874506854j)
(-0.6679710349678369+5.580098938492259j)
(-0.6679710349678437-5.580098938492275j)
(-0.6718688658885126-4.067408660974834j)
(-0.6718688658885137+4.067408660974809j)
(-0.6827948576878081-4.488296404462697j)
(-0.6827948576878154+4.488296404462708j)
(-0.6899659436358884-0.14573107272436744j)
(-0.6899659436358907+0.14573107272437186j)
(-0.7189353487106194-2.1253495323928573j)
(-0.7189353487106254+2.1253495323928626j)
(-0.8013319277287424+1.0781741461098513j)
(-0.8013319277287463-1.0781741461098444j)
(-0.8370443069720171-3.2098663643260847j)
(-0.83704430697202+3.209866364326091j)
(-1.2405185623478534+1.6003266564936844e-15j)
