0j
(-0.05-4j)
(-0.05+4j)
(-0.1+0j)
(-0.10000000000000003-6j)
(-0.10000000000000003+6j)
(-0.15-6j)
(-0.15+6j)
(-0.15000000000000002-2j)
(-0.15000000000000002+2j)
(-0.19999999999999998-2j)
(-0.19999999999999998+2j)
(-0.2-4j)
(-0.2+4j)
(-0.20000000000000007+0j)
(-0.25+0j)
(-0.25+0j)
(-0.25+0j)
(-0.25+0j)
(-0.25000000000000006+0j)
(-0.25000000000000006+0j)
(-0.3+0j)
(-0.30000000000000004+2j)
(-0.30000000000000004+4j)
(-0.30000000000000004-4j)
(-0.30000000000000004-2j)
(-0.35000000000000003+2j)
(-0.35000000000000003-2j)
(-0.3500000000000001-6j)
(-0.3500000000000001+6j)
(-0.4+0j)
(-0.4+6j)
(-0.4-6j)
(-0.45-4j)
(-0.45+4j)
(-0.5000000000000001+0j)
