0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00020751680730204865,4.838124958580062e-05,2.4681955835271057e-05,1.2466747862383436e-05,6.265193725751331e-06,5.017270602646314e-06,2.513763228918424e-06,1.258166682590008e-06
0.0008410992012700726,0.0001975107734215142,0.00010088859891114887,5.0992769378552454e-05,2.5635473700999912e-05,2.0530761718392197e-05,1.028782847574024e-05,5.149542432962714e-06
0.001935149761234551,0.00046024327406251264,0.0002356358892181714,0.00011924702847106484,5.9987473114804055e-05,4.804865175348228e-05,2.4083222138294802e-05,1.205639127774792e-05
0.003551609556879933,0.0008613938025533243,0.00044266470606896605,0.00022447334746767103,0.00011304215413192854,9.056394740056157e-05,4.541288531002876e-05,2.2739344227468995e-05
0.005787789969712973,0.001444523290958325,0.0007466920786797866,0.0003798841963515371,0.00019163717862500046,0.00015358506032933547,7.706996241883144e-05,3.86048761500989e-05
0.008789411495912468,0.002286283705904055,0.001192930560712682,0.00061020644663865,0.00030873031548646763,0.00024757796050053806,0.0001243896857916524,6.234681013106807e-05
0.012771457631286523,0.0035284859661269875,0.0018703425263404227,0.000965996855340122,0.0004913992614416622,0.00039451436339750376,0.00019867947799578762,9.970241689595062e-05
0.018050934819717576,0.00545748441587601,0.0029777874397503823,0.0015683678586031677,0.0008072962252740668,0.0006497962404879274,0.00032900662674897744,0.0001655705627239167
0.025097290141793994,0.008730082576381705,0.005060927884712134,0.0028006884239390522,0.0014930054373710924,0.001211788053442999,0.0006250143799977223,0.00031780957704615864
0.0346064951509822,0.015135038990405112,0.010215272292751399,0.006796249986469269,0.004471125014092144,0.0038995352607290794,0.0025366056816606094,0.0016392847396706465
0.047597784317508225,0.0304904520353577,0.0308909502302809,0.03964520110093009,0.0466865414215921,0.04748045326264538,0.04879972532515802,0.04941082536270371
0.06550102678358155,0.07056977836541377,0.08970007249449269,0.09610392983888237,0.09812827022151914,0.09851281007955905,0.09926611657097752,0.09963537640488287
0.09011508300068015,0.13303069820728586,0.14409860277782857,0.14719384422598636,0.14862350494832133,0.1489028384313246,0.1494553550694016,0.1497286379954226
0.12316583073805731,0.18971131612542128,0.1954176426441881,0.19776925105980517,0.19889840400586042,0.19912085664809834,0.19956252840417207,0.19978178113167896
0.16519230009486757,0.2420310150289442,0.2462026332411957,0.24813695986555856,0.24907686419381764,0.24926280222764538,0.2496326973515454,0.24981666915506143
0.2142174581489838,0.29327606261554723,0.29674366250268763,0.2983953567031413,0.29920329827649567,0.299363522225817,0.299682637185161,0.29984153575845035
0.2658215220791856,0.34414043290012736,0.347142931912988,0.3485881333133129,0.34929808680683294,0.3494391037915108,0.34972018192049525,0.3498602474002711
0.31529104188940976,0.3947842605018054,0.3974512894911807,0.39873805831588505,0.39937204282758854,0.39949811096600735,0.3997495295052639,0.39987488259500054
0.3597227286675173,0.44522155885569503,0.44769737758180744,0.4488582964354106,0.44943148873444416,0.44954556187137795,0.44977315005327806,0.4498866668684851
0.3982814333657566,0.4952436915426276,0.49789807951478965,0.49895704238517224,0.49948038991844823,0.49958460845394337,0.49979259952740723,0.4998963732864872
0.4313378461473178,0.5441436747890018,0.5480537434965036,0.5490396874582437,0.5495213695262422,0.5496173379449972,0.5498089104234104,0.5499045153576723
0.45967632510932815,0.5904964473316597,0.5980657655329421,0.5991098803204773,0.599556237094721,0.5996451913178015,0.5998227966559693,0.5999114484169411
0.4840994342427676,0.6324811730697704,0.6473480919725456,0.6491670918093386,0.6495862839506158,0.6496691975256631,0.6498347686192457,0.649917426652165
0.50529721399167,0.6687275749606306,0.6940664133314393,0.6991359309040022,0.6996124358972533,0.6996901117903239,0.6998452014444903,0.6999226369746739
0.5238294374791732,0.6988832528316438,0.7352448092478576,0.7482092386043864,0.7496307923766432,0.749708217616291,0.7498543773541124,0.7499272200571349
0.5401429494318952,0.7234662231616992,0.7687342134757809,0.793016846000837,0.7993986890984166,0.7996767471351411,0.7998625048389296,0.7999312838977014
0.5545946830199453,0.7433911150690911,0.7945625788726506,0.8286853088974604,0.8458581861206597,0.8481114463666184,0.8498520107297065,0.8499349115723889
0.5674717344772038,0.7596032994243034,0.8141432178290873,0.8540716359786424,0.8809457568676912,0.8869657205508986,0.8977947939386067,0.8998930875827914
