(-4.288559218241784e-15-4.0261781443842584e-14j),(-0.0668147343585537-3.369191093370119e-13j),(-0.10177603677133924-9.8297329973676e-16j),(-0.11928667221256709+3.595836611259531j),(-0.11928667221263826-3.5958366112595987j),(-0.12422937897167352-3.439457494367606j),(-0.12422937897168601+3.439457494367294j),(-0.1659111527920476-1.9319514248269707j),(-0.16591115279207225+1.931951424826886j),(-0.21828466843010974-5.523572862706995j),(-0.21828466843013258+5.523572862707532j),(-0.22330076177685942+5.367675129666278j),(-0.22330076177692104-5.367675129666315j),(-0.22471264838558783-6.775546392391747j),(-0.22471264838568705+6.775546392391768j),(-0.2513824355387384+1.8189269481053822e-13j),(-0.26379494721417024-9.86520903360637e-12j),(-0.27698996184455166+10.367644492133447j),(-0.27698996184462893-10.36764449213352j),(-0.2791977710389549+13.702014505638994j)
(-1.0127370168010233e-13+2.8250513328079992e-14j),(-0.06613635635076467+5.347205595236627e-13j),(-0.07515315415093879-3.327497936447466e-13j),(-0.12164366552331825-3.748211612589796j),(-0.12164366552335178+3.748211612589647j),(-0.1263362826593399-3.604886897225926j),(-0.1263362826593449+3.6048868972269736j),(-0.16513365560039728-1.8989108811430757j),(-0.16513365560048174+1.8989108811428534j),(-0.21990486310462287+5.642425553547594j),(-0.2199048631047345-5.642425553547131j),(-0.22395625854802062-6.736931831397147j),(-0.22395625854821544+6.73693183139819j),(-0.2246556655485863-5.4995951403784895j),(-0.22465566554864247+5.499595140378246j),(-0.26244709362093216-8.878451627985164e-11j),(-0.27861454994716683+10.481128143963538j),(-0.2786145499472131-10.481128143963511j),(-0.2788227805243185-13.65701400385319j),(-0.2788227805244169+13.657014003853217j)
(-1.193974277888232e-13+9.177305146707892e-13j),(-0.05806050887387484-8.383074173416043e-14j),(-0.06554750552134735-1.3290710693900659e-12j),(-0.12408317909421097-3.903413908012828j),(-0.12408317909427734+3.903413908013162j),(-0.12852835960688738-3.7720888905982957j),(-0.12852835960690007+3.7720888905980994j),(-0.16447114245135042-1.866084184202798j),(-0.16447114245148486+1.8660841842030929j),(-0.22159242233102422+5.764255350935068j),(-0.2215924223310691-5.764255350934563j),(-0.22323773209605216+6.69940071025802j),(-0.22323773209608805-6.699400710257076j),(-0.22608808737216304+5.63345709872687j),(-0.22608808737232605-5.633457098726736j),(-0.2612383418761931+9.649963803844671e-11j),(-0.2785007892480138+13.612810768185899j),(-0.278500789248177-13.612810768185533j),(-0.280226625975961-10.598477916289808j),(-0.28022662597601605+10.598477916289832j)
(-5.47642131268457e-13-2.419607928763872e-13j),(-0.0458181382016663-1.3348669939805918e-13j),(-0.06504465445372135+1.0802240596030226e-12j),(-0.12660326053683624-4.061389343297244j),(-0.126603260536985+4.0613893432971215j),(-0.13080555890089204+3.941089103986659j),(-0.13080555890117912-3.941089103986675j),(-0.1639273971875479-1.8334008774064654j),(-0.1639273971875914+1.8334008774057857j),(-0.22255866106296987-6.662969892524483j),(-0.2225586610631934+6.662969892524082j),(-0.22334658653906247+5.888925990300264j),(-0.22334658653912337-5.8889259903008915j),(-0.2275966673890859-5.769210300081725j),(-0.22759666738909123+5.769210300081418j),(-0.2601777802556121-1.5031557308346565e-10j),(-0.27823318883335857+13.569405456336845j),(-0.2782331888333855-13.569405456336824j),(-0.28182319065137296+10.719646905290007j),(-0.28182319065156886-10.71964690528995j)
(-1.0315265824004755e-12+2.963208786727379e-13j),(-0.036617530778769954+1.3249777923847873e-13j),(-0.06462429983326683-9.285206707542885e-14j),(-0.12920240420614157-4.22208437412389j),(-0.129202404206165+4.222084374123739j),(-0.13316788949377098+4.111908482888357j),(-0.13316788949383407-4.111908482887226j),(-0.16350581859432084-1.8007972471916132j),(-0.16350581859436644+1.8007972471914073j),(-0.22192152045430552+6.627670732088554j),(-0.22192152045446417-6.627670732088486j),(-0.225165693817464+6.016299169208729j),(-0.22516569381751989-6.016299169208854j),(-0.22918137967898466-5.9068070127895265j),(-0.22918137967920824+5.906807012789371j),(-0.25927344533522456+4.147877639742904e-11j),(-0.27802143151679004-13.52680252469349j),(-0.27802143151693415+13.526802524693858j),(-0.28340153781327215+10.844593870511906j),(-0.2834015378132946-10.844593870512181j)
(3.6410503742769315e-13+4.0259263491959197e-13j),(-0.029514563706605216+1.8584001243350804e-13j),(-0.0642829765045385-2.327446325884473e-13j),(-0.1318794787327086-4.3854458238298974j),(-0.13187947873285338+4.38544582383093j),(-0.13561541779614625-4.2845632889812695j),(-0.13561541779638814+4.284563288981729j),(-0.16320948023340626+1.7682162678137983j),(-0.16320948023347676-1.7682162678134445j),(-0.22133183561642292+6.5935660793911905j),(-0.22133183561649247-6.593566079390772j),(-0.22704501475358274-6.14621734871783j),(-0.22704501475384595+6.146217348716984j),(-0.23084258669778696-6.046201768385808j),(-0.2308425866979797+6.046201768386041j),(-0.2585324725754333+9.524312342799356e-11j),(-0.27786703080494857-13.485010300738672j),(-0.27786703080497127+13.485010300738304j),(-0.28495921117871353+10.97328316282357j),(-0.28495921117880607-10.973283162822975j)
(-6.617710796421544e-13+2.911016536535443e-13j),(-0.023937478883581127-2.0155377141068181e-13j),(-0.06401726182220349-3.9543945472871556e-13j),(-0.13463363282163207-4.551420650257655j),(-0.13463363282175295+4.551420650257678j),(-0.13814826360080898+4.459065113361322j),(-0.13814826360106197-4.459065113361671j),(-0.16304117853445627-1.735607502168129j),(-0.16304117853451333+1.7356075021678308j),(-0.22081061561909435+6.560826491286009j),(-0.22081061561914866-6.560826491286339j),(-0.2289643216835574+6.278427306886325j),(-0.2289643216835891-6.27842730688635j),(-0.2325807170736011+6.187350929153728j),(-0.2325807170737262-6.187350929153575j),(-0.25796119158297687+2.5243688661582823e-11j),(-0.27777156160461497+13.444041054019202j),(-0.27777156160467986-13.444041054019246j),(-0.28649396480751554+11.105684624314572j),(-0.2864939648075337-11.105684624314206j)
(2.1365372321744793e-13-2.3111972118190653e-13j),(-0.01950806513054031+3.9725506747507925e-13j),(-0.06382377322315153+2.928341123056227e-13j),(-0.1374641051561746+4.71995555414397j),(-0.13746410515622817-4.719955554144025j),(-0.1407665941601083+4.635420903175718j),(-0.1407665941601415-4.635420903175685j),(-0.1630034722432825-1.7029269729538856j),(-0.1630034722433082+1.7029269729539465j),(-0.2205756850008159+6.530433097750126j),(-0.22057568500100508-6.530433097749328j),(-0.23070656008035742-6.411877000743901j),(-0.23070656008053164+6.41187700074325j),(-0.23439615170788083-6.330212382626178j),(-0.2343961517080031+6.330212382626634j),(-0.25756517340212526-3.9051929601651e-11j),(-0.27773666009242753-13.403911068779692j),(-0.2777366600924735+13.403911068779728j),(-0.28800372726653656-11.241773460878127j),(-0.2880037272665514+11.241773460877981j)
(-1.2272517767786399e-13+4.973212362835988e-13j),(-0.015961350447698905+5.4599968890433406e-14j),(-0.06369916131164063+4.0422895175743486e-13j),(-0.14037119574199028-4.890996168668299j),(-0.14037119574199772+4.890996168668132j),(-0.14347061621970095-4.8136330023317315j),(-0.1434706162197647+4.813633002331599j),(-0.1630987148166269+1.67013701316059j),(-0.1630987148166981-1.6701370131607263j),(-0.2205618737327716+6.491758174732772j),(-0.22056187373283365-6.491758174732502j),(-0.23233766233099318-6.5571346944212925j),(-0.2323376623311899+6.557134694421665j),(-0.23628918778728122+6.474745295873299j),(-0.23628918778728483-6.474745295873252j),(-0.25734924091716666-1.0515336720679186e-10j),(-0.2777640239137745-13.364640724498159j),(-0.27776402391385535+13.364640724498019j),(-0.28948656900083947-11.381530083873445j),(-0.28948656900087283+11.381530083873292j)
(1.4530400873273658e-13+5.702821278329415e-13j),(-0.013104229170148743+1.5996611370406674e-14j),(-0.06364010039289367-1.117770737881778e-12j),(-0.1433556610322526-5.064490140371334j),(-0.14335566103229383+5.064490140371775j),(-0.14626056573618212+4.993699207287376j),(-0.14626056573620622-4.993699207287882j),(-0.16332908064404147+1.6372061016845556j),(-0.163329080644215-1.6372061016843662j),(-0.21932080689221584-6.465952747677112j),(-0.21932080689223543+6.465952747677329j),(-0.23530676257844782+6.693001033698686j),(-0.23530676257847144-6.6930010336989545j),(-0.23826003142670704-6.620909897961536j),(-0.23826003142684793+6.6209098979617576j),(-0.25731743645585997+6.266745956580359e-11j),(-0.27785541396633917+13.326254596809182j),(-0.27785541396647184-13.32625459680967j),(-0.2909406716201343-11.52493990998003j),(-0.2909406716201562+11.524939909980157j)
