0j
(-0.05+0j)
(-0.05+0j)
(-0.1+0j)
(-0.10000000000000003+2j)
(-0.10000000000000003-2j)
(-0.15+6j)
(-0.15-6j)
(-0.15000000000000002+2j)
(-0.15000000000000002-2j)
(-0.19999999999999998+6j)
(-0.19999999999999998-6j)
(-0.2-12j)
(-0.2+12j)
(-0.20000000000000007+0j)
(-0.25+4j)
(-0.25+12j)
(-0.25-4j)
(-0.25-12j)
(-0.25000000000000006+20j)
(-0.25000000000000006-20j)
(-0.3+0j)
(-0.3+30j)
(-0.3-30j)
(-0.30000000000000004-10j)
(-0.30000000000000004+20j)
(-0.30000000000000004+10j)
(-0.30000000000000004-20j)
(-0.35-30j)
(-0.35+30j)
(-0.35000000000000003-6j)
(-0.35000000000000003+6j)
(-0.3500000000000001+18j)
(-0.3500000000000001-42j)
(-0.3500000000000001-18j)
(-0.3500000000000001+42j)
(-0.4+0j)
(-0.4-42j)
(-0.4-14j)
(-0.4-28j)
(-0.4+42j)
(-0.4+14j)
(-0.4+28j)
(-0.40000000000000013-56j)
(-0.40000000000000013+56j)
(-0.44999999999999996-24j)
(-0.44999999999999996+24j)
(-0.45+72j)
(-0.45+8j)
(-0.45-72j)
(-0.45-8j)
(-0.4500000000000001-40j)
(-0.4500000000000001+56j)
(-0.4500000000000001-56j)
(-0.4500000000000001+40j)
(-0.5-72j)
(-0.5-18j)
(-0.5-36j)
(-0.5+72j)
(-0.5+36j)
(-0.5+18j)
(-0.5000000000000001+0j)
(-0.5000000000000001+54j)
(-0.5000000000000001-54j)
(-0.55-70j)
(-0.55+70j)
(-0.55-10j)
(-0.55+30j)
(-0.55+10j)
(-0.55-30j)
(-0.5500000000000002-50j)
(-0.5500000000000002+50j)
(-0.6+0j)
(-0.6000000000000001-66j)
(-0.6000000000000001+22j)
(-0.6000000000000001-22j)
(-0.6000000000000001+44j)
(-0.6000000000000001-44j)
(-0.6000000000000001+66j)
(-0.65-60j)
(-0.65+60j)
(-0.65-12j)
(-0.65+12j)
(-0.6500000000000002-36j)
(-0.6500000000000002+36j)
(-0.7000000000000001+26j)
(-0.7000000000000001-26j)
(-0.7000000000000001-52j)
(-0.7000000000000001+52j)
(-0.7000000000000002+0j)
(-0.75+42j)
(-0.75-42j)
(-0.7500000000000002+14j)
(-0.7500000000000002-14j)
(-0.8-30j)
(-0.8+30j)
(-0.8000000000000003+0j)
(-0.8500000000000001+16j)
(-0.8500000000000001-16j)
(-0.9+0j)
