0j
(-0.05-2j)
(-0.05+2j)
(-0.1+0j)
(-0.10000000000000003-2j)
(-0.10000000000000003+2j)
(-0.15+0j)
(-0.15+0j)
(-0.15000000000000002+0j)
(-0.15000000000000002+0j)
(-0.19999999999999998+2j)
(-0.19999999999999998-2j)
(-0.2-4j)
(-0.2+4j)
(-0.20000000000000007+0j)
(-0.25+2j)
(-0.25+6j)
(-0.25-2j)
(-0.25-6j)
(-0.25000000000000006+10j)
(-0.25000000000000006-10j)
(-0.3+0j)
(-0.3+18j)
(-0.3-18j)
(-0.30000000000000004-6j)
(-0.30000000000000004+12j)
(-0.30000000000000004+6j)
(-0.30000000000000004-12j)
(-0.35-20j)
(-0.35+20j)
(-0.35000000000000003-4j)
(-0.35000000000000003+4j)
(-0.3500000000000001+12j)
(-0.3500000000000001-28j)
(-0.3500000000000001-12j)
(-0.3500000000000001+28j)
(-0.4+0j)
(-0.4-30j)
(-0.4-10j)
(-0.4-20j)
(-0.4+30j)
(-0.4+10j)
(-0.4+20j)
(-0.40000000000000013-40j)
(-0.40000000000000013+40j)
(-0.44999999999999996-18j)
(-0.44999999999999996+18j)
(-0.45+54j)
(-0.45+6j)
(-0.45-54j)
(-0.45-6j)
(-0.4500000000000001-30j)
(-0.4500000000000001+42j)
(-0.4500000000000001-42j)
(-0.4500000000000001+30j)
(-0.5-56j)
(-0.5-14j)
(-0.5-28j)
(-0.5+56j)
(-0.5+28j)
(-0.5+14j)
(-0.5000000000000001+0j)
(-0.5000000000000001+42j)
(-0.5000000000000001-42j)
(-0.55-56j)
(-0.55+56j)
(-0.55-8j)
(-0.55+24j)
(-0.55+8j)
(-0.55-24j)
(-0.5500000000000002-40j)
(-0.5500000000000002+40j)
(-0.6+0j)
(-0.6000000000000001-54j)
(-0.6000000000000001+18j)
(-0.6000000000000001-18j)
(-0.6000000000000001+36j)
(-0.6000000000000001-36j)
(-0.6000000000000001+54j)
(-0.65-50j)
(-0.65+50j)
(-0.65-10j)
(-0.65+10j)
(-0.6500000000000002-30j)
(-0.6500000000000002+30j)
(-0.7000000000000001+22j)
(-0.7000000000000001-22j)
(-0.7000000000000001-44j)
(-0.7000000000000001+44j)
(-0.7000000000000002+0j)
(-0.75+36j)
(-0.75-36j)
(-0.7500000000000002+12j)
(-0.7500000000000002-12j)
(-0.8-26j)
(-0.8+26j)
(-0.8000000000000003+0j)
(-0.8500000000000001+14j)
(-0.8500000000000001-14j)
(-0.9+0j)
