0j
(-0.05+1j)
(-0.05-1j)
(-0.1+0j)
(-0.10000000000000003+4j)
(-0.10000000000000003-4j)
(-0.15+9j)
(-0.15-9j)
(-0.15000000000000002+3j)
(-0.15000000000000002-3j)
(-0.19999999999999998+8j)
(-0.19999999999999998-8j)
(-0.2-16j)
(-0.2+16j)
(-0.20000000000000007+0j)
(-0.25+5j)
(-0.25+15j)
(-0.25-5j)
(-0.25-15j)
(-0.25000000000000006+25j)
(-0.25000000000000006-25j)
(-0.3+0j)
(-0.3+36j)
(-0.3-36j)
(-0.30000000000000004-12j)
(-0.30000000000000004+24j)
(-0.30000000000000004+12j)
(-0.30000000000000004-24j)
(-0.35-35j)
(-0.35+35j)
(-0.35000000000000003-7j)
(-0.35000000000000003+7j)
(-0.3500000000000001+21j)
(-0.3500000000000001-49j)
(-0.3500000000000001-21j)
(-0.3500000000000001+49j)
(-0.4+0j)
(-0.4-48j)
(-0.4-16j)
(-0.4-32j)
(-0.4+48j)
(-0.4+16j)
(-0.4+32j)
(-0.40000000000000013-64j)
(-0.40000000000000013+64j)
(-0.44999999999999996-27j)
(-0.44999999999999996+27j)
(-0.45+81j)
(-0.45+9j)
(-0.45-81j)
(-0.45-9j)
(-0.4500000000000001-45j)
(-0.4500000000000001+63j)
(-0.4500000000000001-63j)
(-0.4500000000000001+45j)
(-0.5-80j)
(-0.5-20j)
(-0.5-40j)
(-0.5+80j)
(-0.5+40j)
(-0.5+20j)
(-0.5000000000000001+0j)
(-0.5000000000000001+60j)
(-0.5000000000000001-60j)
(-0.55-77j)
(-0.55+77j)
(-0.55-11j)
(-0.55+33j)
(-0.55+11j)
(-0.55-33j)
(-0.5500000000000002-55j)
(-0.5500000000000002+55j)
(-0.6+0j)
(-0.6000000000000001-72j)
(-0.6000000000000001+24j)
(-0.6000000000000001-24j)
(-0.6000000000000001+48j)
(-0.6000000000000001-48j)
(-0.6000000000000001+72j)
(-0.65-65j)
(-0.65+65j)
(-0.65-13j)
(-0.65+13j)
(-0.6500000000000002-39j)
(-0.6500000000000002+39j)
(-0.7000000000000001+28j)
(-0.7000000000000001-28j)
(-0.7000000000000001-56j)
(-0.7000000000000001+56j)
(-0.7000000000000002+0j)
(-0.75+45j)
(-0.75-45j)
(-0.7500000000000002+15j)
(-0.7500000000000002-15j)
(-0.8-32j)
(-0.8+32j)
(-0.8000000000000003+0j)
(-0.8500000000000001+17j)
(-0.8500000000000001-17j)
(-0.9+0j)
