0j
(-0.05-3j)
(-0.05+3j)
(-0.1+0j)
(-0.10000000000000003-4j)
(-0.10000000000000003+4j)
(-0.15-3j)
(-0.15+3j)
(-0.15000000000000002-1j)
(-0.15000000000000002+1j)
(-0.19999999999999998+0j)
(-0.19999999999999998+0j)
(-0.2+0j)
(-0.2+0j)
(-0.20000000000000007+0j)
(-0.25+1j)
(-0.25+3j)
(-0.25-1j)
(-0.25-3j)
(-0.25000000000000006+5j)
(-0.25000000000000006-5j)
(-0.3+0j)
(-0.3+12j)
(-0.3-12j)
(-0.30000000000000004-4j)
(-0.30000000000000004+8j)
(-0.30000000000000004+4j)
(-0.30000000000000004-8j)
(-0.35-15j)
(-0.35+15j)
(-0.35000000000000003-3j)
(-0.35000000000000003+3j)
(-0.3500000000000001+9j)
(-0.3500000000000001-21j)
(-0.3500000000000001-9j)
(-0.3500000000000001+21j)
(-0.4+0j)
(-0.4-24j)
(-0.4-8j)
(-0.4-16j)
(-0.4+24j)
(-0.4+8j)
(-0.4+16j)
(-0.40000000000000013-32j)
(-0.40000000000000013+32j)
(-0.44999999999999996-15j)
(-0.44999999999999996+15j)
(-0.45+45j)
(-0.45+5j)
(-0.45-45j)
(-0.45-5j)
(-0.4500000000000001-25j)
(-0.4500000000000001+35j)
(-0.4500000000000001-35j)
(-0.4500000000000001+25j)
(-0.5-48j)
(-0.5-12j)
(-0.5-24j)
(-0.5+48j)
(-0.5+24j)
(-0.5+12j)
(-0.5000000000000001+0j)
(-0.5000000000000001+36j)
(-0.5000000000000001-36j)
(-0.55-49j)
(-0.55+49j)
(-0.55-7j)
(-0.55+21j)
(-0.55+7j)
(-0.55-21j)
(-0.5500000000000002-35j)
(-0.5500000000000002+35j)
(-0.6+0j)
(-0.6000000000000001-48j)
(-0.6000000000000001+16j)
(-0.6000000000000001-16j)
(-0.6000000000000001+32j)
(-0.6000000000000001-32j)
(-0.6000000000000001+48j)
(-0.65-45j)
(-0.65+45j)
(-0.65-9j)
(-0.65+9j)
(-0.6500000000000002-27j)
(-0.6500000000000002+27j)
(-0.7000000000000001+20j)
(-0.7000000000000001-20j)
(-0.7000000000000001-40j)
(-0.7000000000000001+40j)
(-0.7000000000000002+0j)
(-0.75+33j)
(-0.75-33j)
(-0.7500000000000002+11j)
(-0.7500000000000002-11j)
(-0.8-24j)
(-0.8+24j)
(-0.8000000000000003+0j)
(-0.8500000000000001+13j)
(-0.8500000000000001-13j)
(-0.9+0j)
