0.0,0.0,0.0,0.0,0.0,0.0
2.4639363821231543e-05,1.1056432035292923e-05,7.1190655738974286e-06,5.248470253311591e-06,4.1560688237426725e-06,2.558265132970431e-06
9.884767571649618e-05,4.4306497878810024e-05,2.8521234171249354e-05,2.102477489013333e-05,1.6647737722304548e-05,1.024663595464337e-05
0.00022351571714850207,9.999455606511329e-05,6.434229921073068e-05,4.742212752684357e-05,3.7545769286428105e-05,2.310603342541148e-05
0.0004002127677188363,0.00017853483827677676,0.00011481154852558088,8.459767745955375e-05,6.696936489849841e-05,4.1205313061420824e-05
0.0006314378763228868,0.0002805223997777998,0.00018025635424003713,0.000132775270925977,0.00010508810555283528,6.464227225756696e-05
0.0009215488907914555,0.00040674955314886404,0.00026110889603199277,0.00019224946473035923,0.00015212476177028927,9.354508916759453e-05
0.0012800627394880112,0.0005582296559655535,0.0003579153461479873,0.0002633909531620123,0.0002083590755963982,0.00012807324015093728
0.001731846840950688,0.0007362399383679975,0.0004713480033142522,0.0003466536358834138,0.00027413264625301785,0.00016853665409054074
0.0023441736641900534,0.0009424849740518002,0.0006022212270209549,0.0004425836417210412,0.00034985511352720786,0.00021490776027052448
0.0032891611116680126,0.0011799121443564428,0.0007515152605512053,0.0005518306994391593,0.00043601182206021307,0.0002675736326918026
0.004966050673151671,0.0014553699380601488,0.0009204271214799592,0.000675162725040976,0.00053317397979012,0.000326916504072361
0.008172447341225606,0.0017847001195287443,0.001110499974839029,0.0008134849921594266,0.0006420094359418303,0.000392785356379405
0.014128738024989054,0.002198915183851041,0.0013239687347866007,0.0009678699671362876,0.0007632990531244132,0.0004672245295732973
0.023837477341336656,0.002749108568088378,0.001564644999638034,0.0011396196704641117,0.0008979553604899563,0.0005489908535175471
0.03670933146469717,0.0035130946285959162,0.001840143155289815,0.0013304356049893148,0.0010470516311727048,0.0006394095742546216
0.050428429255335395,0.0046162032765220675,0.0021673977967457173,0.0015428983566644896,0.0012118766388200001,0.00073898069390052
0.06323368489189977,0.006278999441499534,0.0025846094143534798,0.0017816519722867433,0.001394072308564092,0.0008485401476597944
0.07521225046735998,0.008905736790967518,0.0031697166192490153,0.0020560446271619755,0.001596034563738638,0.0009689655111048787
0.08727583618335774,0.013233480503404343,0.004054852472856746,0.002386412218223864,0.001822052363202779,0.0011013384263143398
0.1001611057649258,0.020515715491497458,0.0054364972247651945,0.0028194581413846617,0.0020811091236493198,0.0012469145564770955
0.11423300066026856,0.03247372117886647,0.0076334717294857775,0.003459234022894913,0.0023932678030064002,0.0014072277682351112
0.12959342600377893,0.050371223141842746,0.011240529767945208,0.00450966041608768,0.0028053196601837537,0.0015843353264117454
0.14619264941338214,0.07343754781775055,0.0173739225125897,0.006323227986483738,0.0034267533336944335,0.0017815277491175414
0.16389398572406436,0.09945759581980015,0.027940969556636875,0.00951587047041754,0.004490382500511204,0.0020054685106166217
0.182507679982235,0.1275079252056299,0.045525099714801356,0.015243356727200563,0.006427197101112891,0.0022718998938712175
0.20181017354098044,0.15810175237246257,0.07225196457375298,0.025607135744186587,0.009999563489333422,0.0026202798757669634
0.221557274413526,0.19156752287816972,0.10839418476494465,0.043735251777364245,0.016603498864619513,0.0031507540412210933
0.24149486579147447,0.2274661780242536,0.15228178173157664,0.07244558776544811,0.02855248512508444,0.004107089345272616
0.26136845984411916,0.26477487992116133,0.20117716953338532,0.11164531513102169,0.048483810212429417,0.006059313921472591
0.28093192189325233,0.3021630884834543,0.252367195465174,0.15824667521938687,0.07787567790732011,0.010273825672200254
0.2999553096210026,0.3382308322061721,0.3034332206720011,0.20962225179724028,0.11749368097756754,0.01917583436637833
0.31823164010489646,0.37170811901358713,0.3516445157795296,0.2640434193100031,0.1687050195915602,0.03664649852652096
0.33558236750791226,0.4015781099714304,0.39383301865415915,0.31739472129888857,0.23030131252086491,0.06788750579527023
0.3518613749002709,0.42709649710355946,0.4271004139558246,0.36304460946603784,0.29491525271352925,0.1172847181632181
